,instant,dteday,season,temp,hum,windspeed
10139,10140,2012-03-03,1,0.44,0.51,0.2836
10140,10141,2012-03-03,1,0.46,0.44,0.3582
10141,10142,2012-03-03,1,0.48,0.29,0.2985
10142,10143,2012-03-03,1,0.5,0.27,0.2985
10143,10144,2012-03-03,1,0.5,0.23,0.3284
10144,10145,2012-03-03,1,0.5,0.25,0.2537
10145,10146,2012-03-03,1,0.46,0.33,0.1642
10146,10147,2012-03-03,1,0.44,0.3,0.1343
10147,10148,2012-03-03,1,0.46,0.19,0.3284
10148,10149,2012-03-03,1,0.44,0.21,0.1343
10149,10150,2012-03-03,1,0.42,0.24,0.0
10150,10151,2012-03-04,1,0.4,0.3,0.3582
10151,10152,2012-03-04,1,0.38,0.34,0.194
10152,10153,2012-03-04,1,0.36,0.4,0.1642
10153,10154,2012-03-04,1,0.36,0.43,0.1343
10154,10155,2012-03-04,1,0.34,0.46,0.194
10155,10156,2012-03-04,1,0.34,0.46,0.2239
10156,10157,2012-03-04,1,0.3,0.52,0.2985
10157,10158,2012-03-04,1,0.3,0.52,0.2985
10158,10159,2012-03-04,1,0.3,0.52,0.3284
10159,10160,2012-03-04,1,0.3,0.49,0.4478
10160,10161,2012-03-04,1,0.3,0.49,0.3284
10161,10162,2012-03-04,1,0.32,0.45,0.3881
10162,10163,2012-03-04,1,0.34,0.42,0.3582
10163,10164,2012-03-04,1,0.36,0.37,0.3582
10164,10165,2012-03-04,1,0.36,0.34,0.3582
10165,10166,2012-03-04,1,0.36,0.32,0.5224
10166,10167,2012-03-04,1,0.36,0.29,0.4925
10167,10168,2012-03-04,1,0.34,0.31,0.5522
10168,10169,2012-03-04,1,0.32,0.33,0.6119
10169,10170,2012-03-04,1,0.3,0.36,0.4925
10170,10171,2012-03-04,1,0.28,0.38,0.2537
10171,10172,2012-03-04,1,0.28,0.36,0.2239
10172,10173,2012-03-04,1,0.26,0.41,0.2537
10173,10174,2012-03-04,1,0.26,0.41,0.194
10174,10175,2012-03-05,1,0.24,0.44,0.194
10175,10176,2012-03-05,1,0.24,0.48,0.1343
10176,10177,2012-03-05,1,0.24,0.48,0.1343
10177,10178,2012-03-05,1,0.22,0.51,0.1642
10178,10179,2012-03-05,1,0.2,0.55,0.0896
10179,10180,2012-03-05,1,0.2,0.55,0.0896
10180,10181,2012-03-05,1,0.18,0.59,0.1343
10181,10182,2012-03-05,1,0.18,0.59,0.1343
10182,10183,2012-03-05,1,0.2,0.59,0.1045
10183,10184,2012-03-05,1,0.22,0.6,0.0896
10184,10185,2012-03-05,1,0.24,0.6,0.0
10185,10186,2012-03-05,1,0.26,0.56,0.1343
10186,10187,2012-03-05,1,0.26,0.52,0.0
10187,10188,2012-03-05,1,0.26,0.55,0.2985
10188,10189,2012-03-05,1,0.28,0.57,0.3582
10189,10190,2012-03-05,1,0.3,0.53,0.194
10190,10191,2012-03-05,1,0.3,0.45,0.2985
10191,10192,2012-03-05,1,0.3,0.45,0.2985
10192,10193,2012-03-05,1,0.28,0.55,0.6567
10193,10194,2012-03-05,1,0.26,0.53,0.2239
10194,10195,2012-03-05,1,0.26,0.37,0.4627
10195,10196,2012-03-05,1,0.26,0.37,0.3881
10196,10197,2012-03-05,1,0.24,0.35,0.3284
10197,10198,2012-03-05,1,0.22,0.37,0.5821
10198,10199,2012-03-06,1,0.22,0.37,0.2985
10199,10200,2012-03-06,1,0.2,0.44,0.2537
10200,10201,2012-03-06,1,0.2,0.44,0.2239
10201,10202,2012-03-06,1,0.18,0.51,0.2836
10202,10203,2012-03-06,1,0.18,0.51,0.2985
10203,10204,2012-03-06,1,0.18,0.51,0.2239
10204,10205,2012-03-06,1,0.18,0.51,0.1045
10205,10206,2012-03-06,1,0.16,0.55,0.1343
10206,10207,2012-03-06,1,0.16,0.59,0.1045
10207,10208,2012-03-06,1,0.22,0.47,0.0
10208,10209,2012-03-06,1,0.24,0.44,0.0
10209,10210,2012-03-06,1,0.26,0.41,0.1642
10210,10211,2012-03-06,1,0.26,0.41,0.1045
10211,10212,2012-03-06,1,0.3,0.39,0.1343
10212,10213,2012-03-06,1,0.32,0.36,0.2239
10213,10214,2012-03-06,1,0.34,0.36,0.2985
10214,10215,2012-03-06,1,0.36,0.32,0.2836
10215,10216,2012-03-06,1,0.36,0.34,0.2836
10216,10217,2012-03-06,1,0.34,0.42,0.3284
10217,10218,2012-03-06,1,0.34,0.46,0.2985
10218,10219,2012-03-06,1,0.32,0.49,0.194
10219,10220,2012-03-06,1,0.32,0.49,0.194
10220,10221,2012-03-06,1,0.28,0.56,0.1642
10221,10222,2012-03-06,1,0.28,0.61,0.2239
10222,10223,2012-03-07,1,0.28,0.65,0.2836
10223,10224,2012-03-07,1,0.3,0.61,0.2985
10224,10225,2012-03-07,1,0.3,0.56,0.2836
10225,10226,2012-03-07,1,0.3,0.56,0.3582
10226,10227,2012-03-07,1,0.28,0.61,0.3284
10227,10228,2012-03-07,1,0.28,0.56,0.2985
10228,10229,2012-03-07,1,0.28,0.61,0.3881
10229,10230,2012-03-07,1,0.26,0.65,0.3881
10230,10231,2012-03-07,1,0.28,0.61,0.2985
10231,10232,2012-03-07,1,0.3,0.61,0.3284
10232,10233,2012-03-07,1,0.36,0.5,0.2985
10233,10234,2012-03-07,1,0.42,0.38,0.2985
10234,10235,2012-03-07,1,0.44,0.38,0.3881
10235,10236,2012-03-07,1,0.5,0.34,0.4179
10236,10237,2012-03-07,1,0.52,0.36,0.3284
10237,10238,2012-03-07,1,0.54,0.37,0.4478
10238,10239,2012-03-07,1,0.56,0.37,0.4179
10239,10240,2012-03-07,1,0.56,0.43,0.4925
10240,10241,2012-03-07,1,0.56,0.4,0.4627
10241,10242,2012-03-07,1,0.54,0.42,0.3582
10242,10243,2012-03-07,1,0.5,0.51,0.2537
10243,10244,2012-03-07,1,0.44,0.62,0.2537
10244,10245,2012-03-07,1,0.46,0.59,0.2985
10245,10246,2012-03-07,1,0.44,0.62,0.3284
10246,10247,2012-03-08,1,0.44,0.62,0.3284
10247,10248,2012-03-08,1,0.46,0.63,0.3284
10248,10249,2012-03-08,1,0.46,0.63,0.3881
10249,10250,2012-03-08,1,0.46,0.63,0.3881
10250,10251,2012-03-08,1,0.44,0.72,0.2836
10251,10252,2012-03-08,1,0.42,0.77,0.2239
10252,10253,2012-03-08,1,0.42,0.77,0.2537
10253,10254,2012-03-08,1,0.42,0.77,0.3582
10254,10255,2012-03-08,1,0.44,0.77,0.3881
10255,10256,2012-03-08,1,0.46,0.72,0.4627
10256,10257,2012-03-08,1,0.5,0.68,0.4627
10257,10258,2012-03-08,1,0.54,0.6,0.4627
10258,10259,2012-03-08,1,0.56,0.6,0.4478
10259,10260,2012-03-08,1,0.6,0.49,0.6418
10260,10261,2012-03-08,1,0.62,0.43,0.6418
10261,10262,2012-03-08,1,0.64,0.38,0.6866
10262,10263,2012-03-08,1,0.62,0.41,0.6418
10263,10264,2012-03-08,1,0.62,0.38,0.6567
10264,10265,2012-03-08,1,0.62,0.38,0.5522
10265,10266,2012-03-08,1,0.6,0.4,0.4478
10266,10267,2012-03-08,1,0.6,0.43,0.3881
10267,10268,2012-03-08,1,0.6,0.43,0.3881
10268,10269,2012-03-08,1,0.56,0.49,0.3284
10269,10270,2012-03-08,1,0.56,0.49,0.4478
10270,10271,2012-03-09,1,0.58,0.49,0.4627
10271,10272,2012-03-09,1,0.56,0.52,0.4925
10272,10273,2012-03-09,1,0.48,0.77,0.4179
10273,10274,2012-03-09,1,0.46,0.77,0.5224
10274,10275,2012-03-09,1,0.4,0.66,0.2836
10275,10276,2012-03-09,1,0.4,0.66,0.2836
10276,10277,2012-03-09,1,0.4,0.5,0.3582
10277,10278,2012-03-09,1,0.38,0.4,0.2985
10278,10279,2012-03-09,1,0.34,0.42,0.5224
10279,10280,2012-03-09,1,0.34,0.42,0.5224
10280,10281,2012-03-09,1,0.34,0.36,0.4925
10281,10282,2012-03-09,1,0.36,0.34,0.3582
10282,10283,2012-03-09,1,0.36,0.34,0.4179
10283,10284,2012-03-09,1,0.38,0.29,0.3881
10284,10285,2012-03-09,1,0.42,0.28,0.4627
10285,10286,2012-03-09,1,0.46,0.24,0.2537
10286,10287,2012-03-09,1,0.48,0.23,0.4179
10287,10288,2012-03-09,1,0.46,0.24,0.3881
10288,10289,2012-03-09,1,0.44,0.26,0.5224
10289,10290,2012-03-09,1,0.42,0.28,0.6119
10290,10291,2012-03-09,1,0.38,0.32,0.3582
10291,10292,2012-03-09,1,0.36,0.34,0.3284
10292,10293,2012-03-09,1,0.34,0.31,0.4925
10293,10294,2012-03-09,1,0.32,0.33,0.2985
10294,10295,2012-03-10,1,0.3,0.36,0.3582
10295,10296,2012-03-10,1,0.3,0.36,0.2537
10296,10297,2012-03-10,1,0.26,0.41,0.2537
10297,10298,2012-03-10,1,0.26,0.41,0.2985
10298,10299,2012-03-10,1,0.24,0.41,0.3582
10299,10300,2012-03-10,1,0.22,0.42,0.2836
10300,10301,2012-03-10,1,0.22,0.44,0.2836
10301,10302,2012-03-10,1,0.22,0.44,0.2537
10302,10303,2012-03-10,1,0.22,0.44,0.2985
10303,10304,2012-03-10,1,0.24,0.41,0.3284
10304,10305,2012-03-10,1,0.26,0.35,0.4179
10305,10306,2012-03-10,1,0.3,0.33,0.3284
10306,10307,2012-03-10,1,0.3,0.33,0.3284
10307,10308,2012-03-10,1,0.32,0.29,0.2836
10308,10309,2012-03-10,1,0.34,0.27,0.2836
10309,10310,2012-03-10,1,0.34,0.25,0.0
10310,10311,2012-03-10,1,0.36,0.23,0.0
10311,10312,2012-03-10,1,0.36,0.23,0.0
10312,10313,2012-03-10,1,0.36,0.21,0.0896
10313,10314,2012-03-10,1,0.34,0.25,0.0
10314,10315,2012-03-10,1,0.32,0.33,0.1343
10315,10316,2012-03-10,1,0.3,0.39,0.2239
10316,10317,2012-03-10,1,0.26,0.44,0.1642
10317,10318,2012-03-10,1,0.26,0.41,0.194
10318,10319,2012-03-11,1,0.26,0.44,0.0896
10319,10320,2012-03-11,1,0.24,0.52,0.1642
10320,10321,2012-03-11,1,0.24,0.6,0.1343
10321,10322,2012-03-11,1,0.24,0.6,0.1343
10322,10323,2012-03-11,1,0.24,0.6,0.1642
10323,10324,2012-03-11,1,0.24,0.7,0.1642
10324,10325,2012-03-11,1,0.22,0.69,0.1343
10325,10326,2012-03-11,1,0.22,0.69,0.1343
10326,10327,2012-03-11,1,0.26,0.6,0.2239
10327,10328,2012-03-11,1,0.32,0.49,0.2836
10328,10329,2012-03-11,1,0.36,0.43,0.2836
10329,10330,2012-03-11,1,0.4,0.37,0.2985
10330,10331,2012-03-11,1,0.42,0.41,0.2985
10331,10332,2012-03-11,1,0.46,0.31,0.2836
10332,10333,2012-03-11,1,0.5,0.29,0.2985
10333,10334,2012-03-11,1,0.5,0.31,0.3582
10334,10335,2012-03-11,1,0.52,0.27,0.2985
10335,10336,2012-03-11,1,0.52,0.29,0.2836
10336,10337,2012-03-11,1,0.5,0.31,0.2836
10337,10338,2012-03-11,1,0.44,0.47,0.2239
10338,10339,2012-03-11,1,0.42,0.54,0.2239
10339,10340,2012-03-11,1,0.4,0.54,0.194
10340,10341,2012-03-11,1,0.4,0.5,0.1642
10341,10342,2012-03-12,1,0.38,0.54,0.194
10342,10343,2012-03-12,1,0.38,0.5,0.1343
10343,10344,2012-03-12,1,0.38,0.54,0.1045
10344,10345,2012-03-12,1,0.36,0.5,0.1343
10345,10346,2012-03-12,1,0.34,0.61,0.194
10346,10347,2012-03-12,1,0.34,0.61,0.194
10347,10348,2012-03-12,1,0.34,0.57,0.1045
10348,10349,2012-03-12,1,0.34,0.53,0.1045
10349,10350,2012-03-12,1,0.34,0.61,0.1343
10350,10351,2012-03-12,1,0.38,0.54,0.1642
10351,10352,2012-03-12,1,0.4,0.5,0.2239
10352,10353,2012-03-12,1,0.44,0.44,0.2239
10353,10354,2012-03-12,1,0.48,0.39,0.2239
10354,10355,2012-03-12,1,0.54,0.32,0.2537
10355,10356,2012-03-12,1,0.58,0.32,0.2836
10356,10357,2012-03-12,1,0.56,0.4,0.1343
10357,10358,2012-03-12,1,0.62,0.35,0.4478
10358,10359,2012-03-12,1,0.62,0.38,0.4179
10359,10360,2012-03-12,1,0.6,0.43,0.194
10360,10361,2012-03-12,1,0.56,0.49,0.2239
10361,10362,2012-03-12,1,0.56,0.49,0.2239
10362,10363,2012-03-12,1,0.54,0.56,0.2239
10363,10364,2012-03-12,1,0.56,0.56,0.2239
10364,10365,2012-03-12,1,0.56,0.56,0.2239
10365,10366,2012-03-13,1,0.56,0.52,0.194
10366,10367,2012-03-13,1,0.52,0.59,0.2239
10367,10368,2012-03-13,1,0.52,0.72,0.2985
10368,10369,2012-03-13,1,0.52,0.72,0.2985
10369,10370,2012-03-13,1,0.46,0.82,0.194
10370,10371,2012-03-13,1,0.46,0.82,0.194
10371,10372,2012-03-13,1,0.46,0.82,0.194
10372,10373,2012-03-13,1,0.46,0.82,0.2836
10373,10374,2012-03-13,1,0.46,0.82,0.2836
10374,10375,2012-03-13,1,0.48,0.82,0.2836
10375,10376,2012-03-13,1,0.52,0.77,0.2239
10376,10377,2012-03-13,1,0.54,0.73,0.2836
10377,10378,2012-03-13,1,0.6,0.6,0.2836
10378,10379,2012-03-13,1,0.6,0.6,0.3881
10379,10380,2012-03-13,1,0.64,0.53,0.3284
10380,10381,2012-03-13,1,0.7,0.39,0.2239
10381,10382,2012-03-13,1,0.72,0.34,0.3881
10382,10383,2012-03-13,1,0.7,0.37,0.1045
10383,10384,2012-03-13,1,0.7,0.34,0.2985
10384,10385,2012-03-13,1,0.64,0.47,0.2239
10385,10386,2012-03-13,1,0.6,0.49,0.1642
10386,10387,2012-03-13,1,0.58,0.56,0.1045
10387,10388,2012-03-13,1,0.56,0.6,0.0896
10388,10389,2012-03-13,1,0.56,0.56,0.1343
10389,10390,2012-03-14,1,0.54,0.6,0.1045
10390,10391,2012-03-14,1,0.52,0.63,0.0896
10391,10392,2012-03-14,1,0.5,0.68,0.194
10392,10393,2012-03-14,1,0.48,0.72,0.194
10393,10394,2012-03-14,1,0.48,0.67,0.0896
10394,10395,2012-03-14,1,0.44,0.82,0.1343
10395,10396,2012-03-14,1,0.44,0.82,0.0896
10396,10397,2012-03-14,1,0.44,0.82,0.1045
10397,10398,2012-03-14,1,0.44,0.82,0.0
10398,10399,2012-03-14,1,0.52,0.68,0.0
10399,10400,2012-03-14,1,0.56,0.56,0.1045
10400,10401,2012-03-14,1,0.62,0.41,0.1642
10401,10402,2012-03-14,1,0.64,0.29,0.0
10402,10403,2012-03-14,1,0.66,0.27,0.2239
10403,10404,2012-03-14,1,0.7,0.23,0.3284
10404,10405,2012-03-14,1,0.7,0.24,0.0
10405,10406,2012-03-14,1,0.72,0.25,0.194
10406,10407,2012-03-14,1,0.7,0.28,0.0896
10407,10408,2012-03-14,1,0.7,0.32,0.0
10408,10409,2012-03-14,1,0.64,0.33,0.1642
10409,10410,2012-03-14,1,0.62,0.35,0.1045
10410,10411,2012-03-14,1,0.6,0.4,0.0896
10411,10412,2012-03-14,1,0.52,0.55,0.1343
10412,10413,2012-03-14,1,0.56,0.43,0.1642
10413,10414,2012-03-15,1,0.54,0.49,0.1343
10414,10415,2012-03-15,1,0.5,0.59,0.1045
10415,10416,2012-03-15,1,0.5,0.59,0.0
10416,10417,2012-03-15,1,0.5,0.63,0.0
10417,10418,2012-03-15,1,0.44,0.77,0.1045
10418,10419,2012-03-15,1,0.46,0.67,0.0
10419,10420,2012-03-15,1,0.44,0.72,0.0896
10420,10421,2012-03-15,1,0.44,0.72,0.0896
10421,10422,2012-03-15,1,0.44,0.77,0.1045
10422,10423,2012-03-15,1,0.48,0.77,0.0896
10423,10424,2012-03-15,1,0.52,0.68,0.1045
10424,10425,2012-03-15,1,0.56,0.6,0.1343
10425,10426,2012-03-15,1,0.62,0.5,0.1343
10426,10427,2012-03-15,1,0.66,0.41,0.0896
10427,10428,2012-03-15,1,0.72,0.3,0.1045
10428,10429,2012-03-15,1,0.72,0.32,0.2239
10429,10430,2012-03-15,1,0.72,0.37,0.3881
10430,10431,2012-03-15,1,0.7,0.39,0.2537
10431,10432,2012-03-15,1,0.66,0.44,0.2836
10432,10433,2012-03-15,1,0.64,0.5,0.194
10433,10434,2012-03-15,1,0.58,0.6,0.3582
10434,10435,2012-03-15,1,0.54,0.68,0.2836
10435,10436,2012-03-15,1,0.52,0.68,0.1343
10436,10437,2012-03-15,1,0.48,0.72,0.194
10437,10438,2012-03-16,1,0.44,0.77,0.2537
10438,10439,2012-03-16,1,0.42,0.82,0.3284
10439,10440,2012-03-16,1,0.42,0.82,0.194
10440,10441,2012-03-16,1,0.4,0.87,0.2836
10441,10442,2012-03-16,1,0.4,0.87,0.2537
10442,10443,2012-03-16,1,0.4,0.87,0.2239
10443,10444,2012-03-16,1,0.4,0.87,0.1642
10444,10445,2012-03-16,1,0.4,0.87,0.194
10445,10446,2012-03-16,1,0.4,0.87,0.2239
10446,10447,2012-03-16,1,0.42,0.82,0.0
10447,10448,2012-03-16,1,0.4,0.87,0.0896
10448,10449,2012-03-16,1,0.44,0.77,0.0
10449,10450,2012-03-16,1,0.44,0.82,0.1343
10450,10451,2012-03-16,1,0.46,0.77,0.0896
10451,10452,2012-03-16,1,0.48,0.72,0.0
10452,10453,2012-03-16,1,0.46,0.82,0.1045
10453,10454,2012-03-16,1,0.48,0.77,0.0
10454,10455,2012-03-16,1,0.48,0.82,0.0896
10455,10456,2012-03-16,1,0.48,0.82,0.0896
10456,10457,2012-03-16,1,0.46,0.88,0.0
10457,10458,2012-03-16,1,0.46,0.88,0.0
10458,10459,2012-03-16,1,0.44,0.94,0.0
10459,10460,2012-03-16,1,0.44,0.94,0.0
10460,10461,2012-03-16,1,0.44,0.94,0.0
10461,10462,2012-03-17,1,0.44,0.94,0.0896
10462,10463,2012-03-17,1,0.44,0.94,0.0
10463,10464,2012-03-17,1,0.44,0.88,0.0
10464,10465,2012-03-17,1,0.44,0.88,0.0
10465,10466,2012-03-17,1,0.42,0.94,0.0
10466,10467,2012-03-17,1,0.42,0.94,0.0896
10467,10468,2012-03-17,1,0.42,0.94,0.194
10468,10469,2012-03-17,1,0.4,1.0,0.1343
10469,10470,2012-03-17,1,0.42,0.94,0.1045
10470,10471,2012-03-17,1,0.44,0.88,0.0896
10471,10472,2012-03-17,1,0.5,0.77,0.0896
10472,10473,2012-03-17,1,0.52,0.77,0.1343
10473,10474,2012-03-17,1,0.56,0.68,0.1642
10474,10475,2012-03-17,1,0.6,0.6,0.1045
10475,10476,2012-03-17,1,0.62,0.53,0.0896
10476,10477,2012-03-17,1,0.64,0.53,0.1343
10477,10478,2012-03-17,1,0.64,0.5,0.0
10478,10479,2012-03-17,1,0.64,0.5,0.1343
10479,10480,2012-03-17,1,0.62,0.57,0.2985
10480,10481,2012-03-17,1,0.58,0.64,0.2836
10481,10482,2012-03-17,1,0.56,0.64,0.194
10482,10483,2012-03-17,1,0.54,0.68,0.1642
10483,10484,2012-03-17,1,0.54,0.68,0.0
10484,10485,2012-03-17,1,0.5,0.77,0.1642
10485,10486,2012-03-18,1,0.46,0.88,0.194
10486,10487,2012-03-18,1,0.46,0.82,0.1343
10487,10488,2012-03-18,1,0.46,0.82,0.1045
10488,10489,2012-03-18,1,0.44,0.88,0.1343
10489,10490,2012-03-18,1,0.42,0.94,0.1642
10490,10491,2012-03-18,1,0.4,0.94,0.1045
10491,10492,2012-03-18,1,0.4,0.94,0.1045
10492,10493,2012-03-18,1,0.42,0.88,0.1642
10493,10494,2012-03-18,1,0.42,0.88,0.1045
10494,10495,2012-03-18,1,0.42,0.88,0.0896
10495,10496,2012-03-18,1,0.42,0.88,0.1045
10496,10497,2012-03-18,1,0.44,0.82,0.1642
10497,10498,2012-03-18,1,0.44,0.88,0.1343
10498,10499,2012-03-18,1,0.46,0.82,0.1642
10499,10500,2012-03-18,1,0.5,0.77,0.0896
10500,10501,2012-03-18,1,0.54,0.68,0.0896
10501,10502,2012-03-18,1,0.54,0.73,0.0896
10502,10503,2012-03-18,1,0.56,0.64,0.0896
10503,10504,2012-03-18,1,0.56,0.64,0.1642
10504,10505,2012-03-18,1,0.56,0.64,0.1642
10505,10506,2012-03-18,1,0.52,0.77,0.1343
10506,10507,2012-03-18,1,0.52,0.72,0.0896
10507,10508,2012-03-18,1,0.5,0.77,0.1045
10508,10509,2012-03-18,1,0.48,0.82,0.1642
10509,10510,2012-03-19,1,0.48,0.82,0.1045
10510,10511,2012-03-19,1,0.46,0.88,0.1045
10511,10512,2012-03-19,1,0.46,0.88,0.1642
10512,10513,2012-03-19,1,0.46,0.88,0.0896
10513,10514,2012-03-19,1,0.44,0.94,0.0
10514,10515,2012-03-19,1,0.44,0.94,0.0
10515,10516,2012-03-19,1,0.46,0.88,0.1343
10516,10517,2012-03-19,1,0.46,0.88,0.194
10517,10518,2012-03-19,1,0.46,0.88,0.1045
10518,10519,2012-03-19,1,0.5,0.72,0.1642
10519,10520,2012-03-19,1,0.52,0.72,0.1343
10520,10521,2012-03-19,1,0.56,0.68,0.1642
10521,10522,2012-03-19,1,0.6,0.64,0.2537
10522,10523,2012-03-19,1,0.62,0.61,0.2537
10523,10524,2012-03-19,1,0.64,0.57,0.194
10524,10525,2012-03-19,1,0.64,0.57,0.2239
10525,10526,2012-03-19,1,0.66,0.5,0.2239
10526,10527,2012-03-19,1,0.64,0.53,0.2239
10527,10528,2012-03-19,1,0.64,0.57,0.2537
10528,10529,2012-03-19,1,0.62,0.61,0.2239
10529,10530,2012-03-19,1,0.6,0.64,0.2239
10530,10531,2012-03-19,1,0.6,0.64,0.1642
10531,10532,2012-03-19,1,0.56,0.73,0.1642
10532,10533,2012-03-19,1,0.56,0.78,0.1343
10533,10534,2012-03-20,1,0.56,0.78,0.0896
10534,10535,2012-03-20,1,0.54,0.88,0.0
10535,10536,2012-03-20,1,0.54,0.88,0.0896
10536,10537,2012-03-20,1,0.54,0.88,0.0
10537,10538,2012-03-20,1,0.52,0.88,0.1343
10538,10539,2012-03-20,1,0.52,0.94,0.0
10539,10540,2012-03-20,1,0.52,0.94,0.1642
10540,10541,2012-03-20,1,0.52,0.94,0.2239
10541,10542,2012-03-20,1,0.52,0.88,0.1045
10542,10543,2012-03-20,1,0.54,0.88,0.1642
10543,10544,2012-03-20,1,0.54,0.88,0.194
10544,10545,2012-03-20,1,0.58,0.83,0.1343
10545,10546,2012-03-20,1,0.6,0.78,0.2537
10546,10547,2012-03-20,1,0.6,0.78,0.194
10547,10548,2012-03-20,1,0.6,0.73,0.1642
10548,10549,2012-03-20,1,0.62,0.69,0.1045
10549,10550,2012-03-20,1,0.62,0.66,0.2239
10550,10551,2012-03-20,1,0.6,0.73,0.194
10551,10552,2012-03-20,1,0.6,0.69,0.2537
10552,10553,2012-03-20,1,0.58,0.73,0.1343
10553,10554,2012-03-20,1,0.58,0.68,0.0896
10554,10555,2012-03-20,1,0.56,0.73,0.0
10555,10556,2012-03-20,1,0.54,0.77,0.0
10556,10557,2012-03-20,1,0.52,0.83,0.0
10557,10558,2012-03-21,2,0.52,0.88,0.0
10558,10559,2012-03-21,2,0.52,0.83,0.0896
10559,10560,2012-03-21,2,0.5,0.88,0.1343
10560,10561,2012-03-21,2,0.5,0.88,0.194
10561,10562,2012-03-21,2,0.5,0.88,0.1343
10562,10563,2012-03-21,2,0.5,0.88,0.1343
10563,10564,2012-03-21,2,0.48,0.94,0.2239
10564,10565,2012-03-21,2,0.48,0.94,0.194
10565,10566,2012-03-21,2,0.48,0.94,0.1045
10566,10567,2012-03-21,2,0.5,0.88,0.1642
10567,10568,2012-03-21,2,0.52,0.83,0.1642
10568,10569,2012-03-21,2,0.52,0.83,0.1642
10569,10570,2012-03-21,2,0.54,0.77,0.0
10570,10571,2012-03-21,2,0.54,0.83,0.0
10571,10572,2012-03-21,2,0.56,0.78,0.0
10572,10573,2012-03-21,2,0.56,0.78,0.0
10573,10574,2012-03-21,2,0.58,0.73,0.0
10574,10575,2012-03-21,2,0.6,0.69,0.0896
10575,10576,2012-03-21,2,0.6,0.69,0.0
10576,10577,2012-03-21,2,0.6,0.64,0.0
10577,10578,2012-03-21,2,0.56,0.78,0.0896
10578,10579,2012-03-21,2,0.54,0.83,0.1045
10579,10580,2012-03-21,2,0.52,0.83,0.1642
10580,10581,2012-03-21,2,0.54,0.77,0.0
10581,10582,2012-03-22,2,0.52,0.83,0.0896
10582,10583,2012-03-22,2,0.52,0.83,0.0896
10583,10584,2012-03-22,2,0.52,0.83,0.0896
10584,10585,2012-03-22,2,0.52,0.83,0.0896
10585,10586,2012-03-22,2,0.48,1.0,0.0896
10586,10587,2012-03-22,2,0.48,1.0,0.0896
10587,10588,2012-03-22,2,0.48,1.0,0.0896
10588,10589,2012-03-22,2,0.48,1.0,0.0896
10589,10590,2012-03-22,2,0.5,0.94,0.0896
10590,10591,2012-03-22,2,0.5,0.94,0.0896
10591,10592,2012-03-22,2,0.5,1.0,0.0896
10592,10593,2012-03-22,2,0.52,0.94,0.0
10593,10594,2012-03-22,2,0.54,0.88,0.194
10594,10595,2012-03-22,2,0.58,0.78,0.0896
10595,10596,2012-03-22,2,0.6,0.73,0.1045
10596,10597,2012-03-22,2,0.62,0.69,0.194
10597,10598,2012-03-22,2,0.64,0.65,0.194
10598,10599,2012-03-22,2,0.66,0.65,0.1642
10599,10600,2012-03-22,2,0.66,0.65,0.1642
10600,10601,2012-03-22,2,0.66,0.61,0.0
10601,10602,2012-03-22,2,0.62,0.73,0.2836
10602,10603,2012-03-22,2,0.58,0.78,0.1642
10603,10604,2012-03-22,2,0.56,0.83,0.194
10604,10605,2012-03-22,2,0.56,0.83,0.0896
10605,10606,2012-03-23,2,0.56,0.83,0.0
10606,10607,2012-03-23,2,0.54,0.88,0.0
10607,10608,2012-03-23,2,0.54,0.88,0.0896
10608,10609,2012-03-23,2,0.52,0.88,0.1045
10609,10610,2012-03-23,2,0.5,0.94,0.1045
10610,10611,2012-03-23,2,0.5,0.94,0.0
10611,10612,2012-03-23,2,0.5,0.88,0.0
10612,10613,2012-03-23,2,0.5,0.93,0.1343
10613,10614,2012-03-23,2,0.5,0.94,0.1343
10614,10615,2012-03-23,2,0.52,0.9,0.0896
10615,10616,2012-03-23,2,0.56,0.88,0.1045
10616,10617,2012-03-23,2,0.62,0.73,0.1045
10617,10618,2012-03-23,2,0.66,0.61,0.2239
10618,10619,2012-03-23,2,0.7,0.48,0.0
10619,10620,2012-03-23,2,0.72,0.42,0.1045
10620,10621,2012-03-23,2,0.72,0.42,0.1343
10621,10622,2012-03-23,2,0.72,0.42,0.1642
10622,10623,2012-03-23,2,0.72,0.42,0.1642
10623,10624,2012-03-23,2,0.7,0.45,0.1642
10624,10625,2012-03-23,2,0.66,0.5,0.194
10625,10626,2012-03-23,2,0.66,0.47,0.1343
10626,10627,2012-03-23,2,0.62,0.53,0.1045
10627,10628,2012-03-23,2,0.6,0.64,0.2836
10628,10629,2012-03-23,2,0.6,0.69,0.2537
10629,10630,2012-03-24,2,0.58,0.68,0.0
10630,10631,2012-03-24,2,0.56,0.73,0.0896
10631,10632,2012-03-24,2,0.54,0.77,0.1045
10632,10633,2012-03-24,2,0.54,0.77,0.1045
10633,10634,2012-03-24,2,0.52,0.83,0.0896
10634,10635,2012-03-24,2,0.52,0.83,0.1642
10635,10636,2012-03-24,2,0.52,0.83,0.1642
10636,10637,2012-03-24,2,0.5,0.88,0.1343
10637,10638,2012-03-24,2,0.5,0.94,0.194
10638,10639,2012-03-24,2,0.52,0.83,0.1343
10639,10640,2012-03-24,2,0.52,0.88,0.194
10640,10641,2012-03-24,2,0.5,0.94,0.194
